date;site;size;energy_generated_kWh;adjusted_generation;KT;PRECTOT;T2M;WS10M;WS50M;pm25
25/09/2018;C2S87;6996;40310,153;0,876487887;0,71;0;24,49;1,71;2,27;3,731889356
26/09/2018;C2S87;6996;39103,455;0,850249927;0,73;0;27,42;2,25;2,98;4,911760393
27/09/2018;C2S87;6996;40042,038;0,870658102;0,73;0;27,71;2,02;3,02;4,993482747
28/09/2018;C2S87;6996;40529,925;0,881266522;0,71;0;25,18;4,21;5,9;7,523740265
29/09/2018;C2S87;6996;40666,157;0,884228696;0,72;0,01;20,45;4,53;6,3;6,550877184
30/09/2018;C2S87;6996;31978,756;0,695333314;0,66;0;21,47;4,47;6,14;4,064062191
1/10/2018;C2S87;6996;32168,438;0,699457684;0,62;0,06;23,32;2,85;4,06;6,387002357
2/10/2018;C2S87;6996;28921,949;0,628867322;0,52;0,03;21,79;3,96;5;4,458014378
3/10/2018;C2S87;6996;20983,502;0,456256897;0,46;0,62;18,03;4,16;5,43;6,503722444
4/10/2018;C2S87;6996;37079,356;0,806238726;0,63;0,11;17,41;4,48;5,83;1,975674485
5/10/2018;C2S87;6996;36624,911;0,796357455;0,71;0,01;18,61;2,94;4,14;3,460687089
6/10/2018;C2S87;6996;32184,119;0,699798646;0,62;0,27;16,57;5,02;6,72;9,88121138
7/10/2018;C2S87;6996;35967,489;0,782062734;0,68;0;15,38;2,54;3,7;1,358473266
8/10/2018;C2S87;6996;37025,805;0,805074335;0,72;0;15,87;1,94;2,92;2,239623005
9/10/2018;C2S87;6996;33157,748;0,720968846;0,72;0,01;16,06;3,46;4,88;5,791988899
10/10/2018;C2S87;6996;37566,72;0,816835775;0,72;0;15,51;3,64;4,77;7,535661061
11/10/2018;C2S87;6996;40006,076;0,869876158;0,7;0,01;15,14;1,65;2,32;3,334299483
12/10/2018;C2S87;6996;26793,501;0,582587198;0,64;2,77;17,93;4,45;6,19;1,901032784
13/10/2018;C2S87;6996;30405,246;0,661119541;0,45;4,35;16,7;2,01;3,13;3,77671383
14/10/2018;C2S87;6996;40984,492;0,891150446;0,7;0,21;15,46;3,32;5,17;2,233323921
15/10/2018;C2S87;6996;41596,995;0,904468467;0,75;0;12,59;6,94;9,72;3,303084035
16/10/2018;C2S87;6996;41725,762;0,907268325;0,74;0;13,98;4,77;7,2;0,801874854
18/10/2018;C2S87;6996;41200,838;0,895854587;0,73;0;16,47;2,73;3,75;1,860917366
19/10/2018;C2S87;6996;40500,064;0,880617236;0,74;0;17,04;4,71;6,82;1,209481205
20/10/2018;C2S87;6996;40692,641;0,884804554;0,72;0,02;18,16;3,68;5,32;1,353665006
21/10/2018;C2S87;6996;39949,463;0,868645188;0,72;0,01;19,36;1,62;2,26;2,134249718
22/10/2018;C2S87;6996;37608,112;0,817735786;0,72;0;18,34;1,98;2,6;5,113355947
23/10/2018;C2S87;6996;38743,087;0,842414229;0,71;0;19,83;1,35;1,87;4,375646657
24/10/2018;C2S87;6996;39112,898;0,850455252;0,72;0;19,63;1,66;2,63;3,213521878
25/10/2018;C2S87;6996;38646,801;0,840320625;0,72;0;19,08;1,55;2,28;7,881103942
26/10/2018;C2S87;6996;38748,849;0,842539516;0,72;0;21,36;1,7;2,17;6,617250691
27/10/2018;C2S87;6996;39132,699;0,850885797;0,71;0;21,68;1,39;1,87;7,699850177
28/10/2018;C2S87;6996;34153,639;0,742623103;0,62;0;20,42;2,22;3,38;3,690082947
29/10/2018;C2S87;6996;38412,09;0,835217163;0,71;0;17,19;4,14;5,88;3,646694657
30/10/2018;C2S87;6996;38944,109;0,846785172;0,72;0;14,31;3,84;5,86;2,727358842
1/11/2018;C2S87;6996;32516,768;0,707031633;0,61;0;16,76;3,25;4,57;2,280690696
2/11/2018;C2S87;6996;38526,266;0,83769976;0,71;0;18,91;2,28;3,52;2,532949868
3/11/2018;C2S87;6996;37739,571;0,820594178;0,71;0;18,15;3,2;4,56;2,315003871
4/11/2018;C2S87;6996;30614,542;0,665670389;0,62;0;18,79;3,17;5,11;4,521410961
5/11/2018;C2S87;6996;38144,997;0,829409599;0,7;0;17,32;1,93;3,25;3,639977134
6/11/2018;C2S87;6996;37910,833;0,82431803;0,71;0;16,52;1,62;2,14;4,897113127
7/11/2018;C2S87;6996;38328,18;0,833392657;0,72;0;14,27;2,33;3,43;6,075623877
8/11/2018;C2S87;6996;37629,482;0,818200447;0,71;0;12,6;6,8;9,85;11,64052144
9/11/2018;C2S87;6996;38312,854;0,833059415;0,74;0;11,52;6,01;8,46;3,430506613
10/11/2018;C2S87;6996;33385,877;0,725929192;0,74;0;12,08;2,21;3,26;7,385112837
11/11/2018;C2S87;6996;37745,298;0,820718703;0,74;0;9,55;5;7,12;4,662106736
12/11/2018;C2S87;6996;38274,133;0,832217481;0,74;0;8,61;5,38;8,2;3,221041931
13/11/2018;C2S87;6996;31674,117;0,688709366;0,64;0;9,15;4,89;7,5;0,322001418
14/11/2018;C2S87;6996;37517,03;0,815755335;0,71;0;12,35;3,71;5,42;2,602031843
16/11/2018;C2S87;6996;31468,428;0,684236946;0,69;0;14,8;1,23;1,67;4,355187995
17/11/2018;C2S87;6996;27128,047;0,589861433;0,66;0;12,95;2,09;3,09;6,378562775
18/11/2018;C2S87;6996;30524,612;0,663714987;0,62;0;12,46;3,4;5;8,616165663
19/11/2018;C2S87;6996;17199,881;0,373987352;0,45;0;10,94;3,6;5,64;2,157464773
20/11/2018;C2S87;6996;35886,38;0,780299132;0,7;0;12,65;2,21;3,31;3,044972863
21/11/2018;C2S87;6996;30159,457;0,655775203;0,68;0,85;11,76;2,43;3,58;9,538412222
22/11/2018;C2S87;6996;33894,199;0,736981943;0,63;3,46;10,32;4,24;6,2;3,099089242
23/11/2018;C2S87;6996;36560,581;0,79495869;0,63;0,03;9,74;4,55;6,42;0,882328312
25/11/2018;C2S87;6996;30626,223;0,665924376;0,64;0;9,82;4,18;6,37;1,965471139
26/11/2018;C2S87;6996;35575,923;0,773548679;0,66;0;10,48;3,69;5,43;1,584781643
27/11/2018;C2S87;6996;32243,258;0,70108454;0,67;0;12,74;2,32;3,48;1,805574934
28/11/2018;C2S87;6996;31215,787;0,678743621;0,68;0,63;11,42;3,84;5,48;3,318994207
29/11/2018;C2S87;6996;17057,807;0,370898151;0,34;17,01;9,5;7,67;10,02;2,638503688
30/11/2018;C2S87;6996;31641,349;0,687996871;0,56;0,64;7,51;5,51;7,56;3,381846623
1/12/2018;C2S87;6996;35665,219;0,775490295;0,62;0,46;6,19;4,53;6,48;1,679395924
2/12/2018;C2S87;6996;33661,758;0,731927839;0,7;0,1;4,69;2,83;4,32;1,152502532
3/12/2018;C2S87;6996;35052,679;0,76217147;0,7;0;6,04;2,94;4,49;4,417541002
4/12/2018;C2S87;6996;35492,248;0,771729283;0,7;0;6,67;5,09;7,83;0,403304405
5/12/2018;C2S87;6996;12118,619;0,263502418;0,35;4,09;6,25;3,42;5,25;1,488140511
7/12/2018;C2S87;6996;22011,851;0,478616908;0,54;0,65;7,4;3,17;4,71;1,609017312
8/12/2018;C2S87;6996;34672,076;0,75389579;0,7;0;7,89;2,43;3,59;4,568900376
9/12/2018;C2S87;6996;23592,024;0,512975559;0,6;0;7,78;3,3;5,33;5,045921249
10/12/2018;C2S87;6996;14760,192;0,320939727;0,38;0;8,44;3,01;5,07;7,773886337
11/12/2018;C2S87;6996;34045,257;0,740266488;0,7;0;8,64;3,82;5,8;5,554234965
12/12/2018;C2S87;6996;33092,713;0,719554751;0,67;0;7,3;3,52;5,2;2,094707603
13/12/2018;C2S87;6996;34608,146;0,752505722;0,7;0;6,97;4,31;6,74;3,724900504
14/12/2018;C2S87;6996;5922,297;0,128772064;0,23;0;7,52;2,87;4,7;7,894357775
15/12/2018;C2S87;6996;34072,928;0,740868155;0,7;0;8,66;2,8;4,16;5,439013843
16/12/2018;C2S87;6996;31911,587;0,693872818;0,68;0;9,94;2,63;4,04;9,983819366
17/12/2018;C2S87;6996;23794,549;0,517379182;0,59;0,07;8,62;3,4;5,03;2,828100203
18/12/2018;C2S87;6996;29081,327;0,632332774;0,66;0;8,87;1,73;2,56;2,51359088
19/12/2018;C2S87;6996;34245,508;0,744620666;0,69;0;10,06;3,26;4,88;4,289350922
20/12/2018;C2S87;6996;30786,561;0,669410702;0,7;0;12,18;1,61;2,37;9,954563886
21/12/2018;C2S87;6996;26209,605;0,569891196;0,56;0;11,39;2,57;4,05;3,008068982
22/12/2018;C2S87;6996;31584,536;0,686761552;0,65;0;9,68;3,3;5,03;4,229427684
23/12/2018;C2S87;6996;23234,019;0,505191241;0,51;0;10,63;1,9;2,96;4,96947444
24/12/2018;C2S87;6996;31306,971;0,680726289;0,65;0,96;9,46;2,48;3,91;0,452443481
25/12/2018;C2S87;6996;23078,31;0,501805567;0,56;1,81;7,03;4,54;6,57;0,3340527
27/12/2018;C2S87;6996;32053,152;0,696950951;0,65;0;3,55;4,11;6,37;1,071385912
28/12/2018;C2S87;6996;34966,261;0,760292431;0,7;0;1,78;5,34;8,6;1,415401893
30/12/2018;C2S87;6996;30998,137;0,674011126;0,68;0;6,3;2,99;4,21;1,808110323
31/12/2018;C2S87;6996;25925,37;0,563710904;0,48;0,03;2,42;5,13;7,75;2,038633177
1/01/2019;C2S87;6996;35109,284;0,763402266;0,71;0;0,53;5,44;8,24;0,466040532
2/01/2019;C2S87;6996;35164,713;0,764607493;0,68;0;2,86;3,73;5,6;0,209959189
3/01/2019;C2S87;6996;35188,712;0,765129317;0,7;0;3,67;3,17;4,72;2,330996621
4/01/2019;C2S87;6996;35166,586;0,764648218;0,69;0;5,75;2,79;4,15;2,993720565
5/01/2019;C2S87;6996;7053,064;0,15335901;0,21;4,51;5,9;2,87;4,42;4,108518625
6/01/2019;C2S87;6996;33574,876;0,730038711;0,61;1,17;6,21;4,28;5,97;1,18966607
8/01/2019;C2S87;6996;25928,003;0,563768155;0,6;0,01;8,37;3,48;5,6;2,853182292
9/01/2019;C2S87;6996;34584,407;0,75198955;0,67;0,11;9,9;1,92;2,88;3,801164591
10/01/2019;C2S87;6996;35481,874;0,771503715;0,69;0,01;8,84;1,35;1,9;1,288579229
11/01/2019;C2S87;6996;18022,809;0,39188077;0,42;0,03;8,49;3;4,73;4,753987523
12/01/2019;C2S87;6996;14446,134;0,314110975;0,29;9,1;5,73;3,1;4,84;0,853132886
13/01/2019;C2S87;6996;24633,403;0,535618889;0,55;0,2;5,96;2,82;4,35;2,561769791
14/01/2019;C2S87;6996;5476,845;0,119086333;0,15;13,43;4,6;4,37;6,32;3,852010464
15/01/2019;C2S87;6996;10715,825;0,233000624;0,34;6,45;5,88;3,2;4,76;3,197999273
16/01/2019;C2S87;6996;28079,65;0,610552709;0,56;9,72;9,57;4,28;6,4;0,323032335
18/01/2019;C2S87;6996;30873,327;0,671297307;0,58;0,18;9,09;2,45;3,26;1,404777309
19/01/2019;C2S87;6996;35833,962;0,779159376;0,71;0;9,96;2,82;4,15;3,799936526
20/01/2019;C2S87;6996;26125,812;0,568069235;0,56;0,31;10,93;2,94;4,48;2,3169871
22/01/2019;C2S87;6996;34921,487;0,759318883;0,72;0,01;3,88;5,56;8,66;0,149303522
23/01/2019;C2S87;6996;37472,458;0,814786179;0,71;0,03;7,46;1,85;2,65;3,988637523
24/01/2019;C2S87;6996;37856,306;0,823132417;0,7;0;8,39;4,16;6,38;2,109890794
25/01/2019;C2S87;6996;37850,523;0,823006674;0,73;0;8,9;3,14;4,73;1,168920372
26/01/2019;C2S87;6996;35774,314;0,777862414;0,7;0;10,21;4,3;6,36;1,681326852
27/01/2019;C2S87;6996;35856,038;0,779639388;0,69;0;12,11;2,11;3,03;1,966719229
28/01/2019;C2S87;6996;23375,209;0,50826122;0,38;0;11,43;2,68;4,09;1,830085227
29/01/2019;C2S87;6996;22346,678;0,485897253;0,6;0;13,14;1,86;2,73;1,511476639
30/01/2019;C2S87;6996;25310,944;0,55035107;0,41;0,04;11,12;1,98;2,79;6,316304915
31/01/2019;C2S87;6996;7483,448;0,162717108;0,2;8,29;8,7;2,41;3,38;9,96597237
1/02/2019;C2S87;6996;26115,136;0,5678371;0,5;1,71;8,72;2,74;3,84;5,120300226
5/02/2019;C2S87;6996;28777,666;0,62573009;0,42;2,57;3,46;6,49;8,6;1,03823176
6/02/2019;C2S87;6996;38381,398;0,834549808;0,73;0,04;0,41;3,98;5,77;0,091265415
7/02/2019;C2S87;6996;38792,765;0,843494408;0,73;0;1,96;3,22;4,88;2,280510985
8/02/2019;C2S87;6996;38841,395;0,844551799;0,73;0,05;3,32;2,96;4,57;2,610166091
9/02/2019;C2S87;6996;33351,558;0,725182973;0,61;1,87;4,51;4,69;6,57;0,527520821
11/02/2019;C2S87;6996;39832,156;0,866094511;0,76;0,01;2,12;2,11;3,25;0,43264675
12/02/2019;C2S87;6996;29600,943;0,643631097;0,6;0;4,86;3,27;4,96;2,526672979
13/02/2019;C2S87;6996;6875,703;0,149502543;0,29;7,13;6,52;3,42;5,18;2,810347952
14/02/2019;C2S87;6996;14460,148;0,31441569;0,11;27,53;8,72;7,15;10,1;0,825626457
17/02/2019;C2S87;6996;28174,267;0,612610023;0,51;2,16;2,15;5,81;8,07;0,772978589
18/02/2019;C2S87;6996;36886,684;0,802049343;0,72;0,19;1,24;3,74;5,83;0,408247718
19/02/2019;C2S87;6996;40709,5;0,885171129;0,75;0,01;1,32;2,7;4;1,726920387
20/02/2019;C2S87;6996;28692,599;0,623880427;0,47;1,32;1,76;4,27;6,02;2,009790253
21/02/2019;C2S87;6996;21129,44;0,459430115;0,37;3,04;1,15;2,63;3,81;0,75025614
22/02/2019;C2S87;6996;40868,382;0,888625796;0,75;0,02;2,04;3,63;5,7;1,537521193
23/02/2019;C2S87;6996;39326,501;0,855099751;0,75;0;4,76;1,13;1,51;4,277219666
24/02/2019;C2S87;6996;40100,828;0,871936408;0,73;0;7;1,72;2,34;5,04459804
25/02/2019;C2S87;6996;40112,235;0,872184437;0,73;0;9,37;2,58;3,85;4,699846038
26/02/2019;C2S87;6996;27411,225;0,596018742;0,54;0;9,06;2,75;4,32;6,70808937
27/02/2019;C2S87;6996;26064,188;0,566729307;0,65;0,53;9,57;4,22;6;4,926121574
28/02/2019;C2S87;6996;40364,164;0,877662281;0,66;0,53;10,9;4,31;6,18;0,053226576
1/03/2019;C2S87;6996;26160,088;0,568814518;0,62;0,46;10,46;3,8;5,55;1,314914145
2/03/2019;C2S87;6996;28202,225;0,613217931;0,48;12,97;9,81;6,46;8,6;0,682195934
3/03/2019;C2S87;6996;39373,109;0,856113176;0,64;0,53;9,85;5,24;6,94;0,602428103
4/03/2019;C2S87;6996;42002,047;0,913275756;0,66;0,04;9,83;3,03;4,12;1,594077864
5/03/2019;C2S87;6996;26762,493;0,581912972;0,54;7,47;11,16;3,54;5,21;3,784597034
7/03/2019;C2S87;6996;35880,761;0,780176955;0,65;0,71;8,58;4,8;6,19;1,904008168
8/03/2019;C2S87;6996;33277,41;0,723570729;0,65;0,36;5,05;6,12;8,1;0,669341366
9/03/2019;C2S87;6996;42110,404;0,915631827;0,67;0,02;5,35;3,91;5,47;2,870289137
10/03/2019;C2S87;6996;25708,018;0,558984889;0,54;0,18;5,44;2,29;3,25;1,760171499
11/03/2019;C2S87;6996;16271,515;0,353801332;0,32;2,77;7,3;4,33;6,55;1,089613424
12/03/2019;C2S87;6996;40466,718;0,879892174;0,71;2,23;9,23;4,98;7,11;2,276922457
13/03/2019;C2S87;6996;43803,656;0,952449223;0,75;0,08;6,5;4,18;6,16;1,173269593
15/03/2019;C2S87;6996;43783,724;0,95201583;0,76;0;7,14;4,82;7,1;1,18575854
16/03/2019;C2S87;6996;43768,607;0,951687132;0,75;0;10,3;4,63;6,92;1,296270267
17/03/2019;C2S87;6996;43477,646;0,945360592;0,74;0;13,8;3;4,2;0,761831509
18/03/2019;C2S87;6996;43393,728;0,943535912;0,74;0;14,89;2,61;3,81;4,73619842
19/03/2019;C2S87;6996;27132,141;0,589950451;0,61;0,03;13,75;3,48;4,79;5,871062784
20/03/2019;C2S87;6996;28394,148;0,617391028;0,42;2,13;8,35;3,45;4,82;1,864682987
21/03/2019;C2S87;6996;36584,053;0,795469055;0,58;1,01;7,34;4,99;6,51;0,731468811
22/03/2019;C2S87;6996;42668,596;0,927768931;0,72;0,01;8,95;3,19;4,61;2,145035031
23/03/2019;C2S87;6996;43296,46;0,941420956;0,67;0,07;9,42;4,52;6,2;3,204496566
24/03/2019;C2S87;6996;43795;0,952261011;0,76;0,01;11,4;2,33;3,35;6,384294667
25/03/2019;C2S87;6996;43560,643;0,947165245;0,77;0;13,33;2,92;4,37;9,58291032
26/03/2019;C2S87;6996;36367,547;0,790761435;0,72;0;12,79;3,06;4,62;6,93116803
27/03/2019;C2S87;6996;40779,178;0,88668618;0,7;0;11,36;4,37;6,35;2,80044512
28/03/2019;C2S87;6996;42868,516;0,932115912;0,71;0,04;10,42;4,32;6,17;0,957157818
29/03/2019;C2S87;6996;44427,037;0,966003771;0,77;0,01;10,94;3,25;4,97;3,746320172
30/03/2019;C2S87;6996;43930,226;0,955201311;0,76;0;12,72;3,06;4,13;3,744062314
31/03/2019;C2S87;6996;43695,329;0,950093804;0,76;0;14,6;2,75;3,72;1,015135792
1/04/2018;C2S90;24997;151328;0,639313235;0,74;0;15,98;3,2;4,84;4,156778822
2/04/2018;C2S90;24997;166780;0,704593078;0,56;0;12,55;5,54;7,3;8,033446391
3/04/2018;C2S90;24997;196140;0,82862985;0,74;0;14,59;2,03;2,85;5,409306387
4/04/2018;C2S90;24997;175648;0,742057591;0,73;0;14,88;3,12;4,44;5,870458088
5/04/2018;C2S90;24997;168384;0,711369474;0,67;0;15,46;5,01;6,78;6,297475809
6/04/2018;C2S90;24997;51536;0,217723401;0,56;0,43;14,55;6,92;8,54;7,257511371
7/04/2018;C2S90;24997;138368;0,584561309;0,33;5,96;14,18;6,6;8,62;3,266080808
8/04/2018;C2S90;24997;210456;0,88911045;0,69;0;13,11;4,56;6,28;5,772552116
9/04/2018;C2S90;24997;204424;0,863627146;0,75;0;17,6;3,86;5,28;7,490566558
10/04/2018;C2S90;24997;193676;0,818220224;0,71;0;19,03;3,56;5,1;7,188570564
11/04/2018;C2S90;24997;205660;0,868848858;0,72;0,02;14,4;5,87;7,55;6,586069937
12/04/2018;C2S90;24997;209584;0,885426524;0,67;0,3;6,9;10,03;12,49;18,7656826
13/04/2018;C2S90;24997;210308;0,888485197;0,78;0;10,82;2,57;3,5;4,006616245
14/04/2018;C2S90;24997;212364;0,89717115;0,79;0;15,32;2,61;3,56;6,428911322
15/04/2018;C2S90;24997;143964;0,60820265;0,68;0;14,39;3,49;4,88;5,982484908
16/04/2018;C2S90;24997;142100;0,600327836;0,54;1,03;7,29;7;8,73;4,282167851
17/04/2018;C2S90;24997;219112;0,925679329;0,74;0,25;8,01;2,75;3,74;2,148426255
18/04/2018;C2S90;24997;193192;0,816175477;0,65;0;11,01;3,71;5,01;2,687444755
19/04/2018;C2S90;24997;198140;0,837079221;0,52;0,13;6,55;6,56;8,58;20,59822525
20/04/2018;C2S90;24997;217092;0,917145464;0,77;0;12,22;2,82;4,26;3,38905545
21/04/2018;C2S90;24997;202040;0,853555495;0,77;0;17,09;2,46;3,44;4,954245204
22/04/2018;C2S90;24997;211448;0,893301338;0,76;0;19,19;2,56;3,73;4,83294332
23/04/2018;C2S90;24997;216472;0,914526159;0,77;0;19,29;3,23;4,65;4,253188006
24/04/2018;C2S90;24997;188328;0,795626605;0,66;0;20,29;1,96;2,88;6,880387656
25/04/2018;C2S90;24997;207384;0,876132216;0,75;0;21,06;2,27;3,4;6,028635481
26/04/2018;C2S90;24997;214504;0,906211978;0,76;0;19,7;2,97;4,31;8,906988998
27/04/2018;C2S90;24997;221200;0,934500473;0,77;0;13,74;6,32;8,02;13,98792336
28/04/2018;C2S90;24997;222256;0,938961741;0,75;0;12,71;7,62;9,69;8,759383226
29/04/2018;C2S90;24997;221936;0,937609842;0,49;0;10,29;7,83;9,64;7,597855376
30/04/2018;C2S90;24997;209656;0,885730702;0,56;0,01;10,77;5,18;6,58;5,684290392
1/05/2018;C2S90;24997;143488;0,606191699;0,26;2,72;8,8;3,79;4,73;7,068408359
2/05/2018;C2S90;24997;190664;0,805495471;0,64;0,13;11,78;3,39;4,46;7,961585513
3/05/2018;C2S90;24997;219912;0,929059078;0,74;0;15,73;1,98;2,97;5,293074687
4/05/2018;C2S90;24997;215360;0,909828309;0,74;0;19,82;2,28;2,89;4,984925126
5/05/2018;C2S90;24997;185760;0,784777613;0,61;0;21,84;2,5;3,51;4,848296366
6/05/2018;C2S90;24997;136568;0,576956874;0,62;0;19,61;3,05;4,25;2,742323859
7/05/2018;C2S90;24997;226856;0,958395295;0,75;0;19,4;4,49;6,09;8,366901598
8/05/2018;C2S90;24997;213480;0,9018859;0,7;0;22,06;3,15;4,56;9,386858451
9/05/2018;C2S90;24997;224144;0,946937948;0,75;0;21,45;5,44;7,32;8,103519964
10/05/2018;C2S90;24997;213416;0,90161552;0,75;0;18,42;6,28;8,01;7,554389727
11/05/2018;C2S90;24997;219472;0,927200216;0,69;0,17;15,74;6,74;8,56;8,839781946
12/05/2018;C2S90;24997;228480;0,965256185;0,75;0,08;13,65;4,06;5,34;4,239081427
13/05/2018;C2S90;24997;227872;0,962687576;0,71;0,02;14,56;3,79;4,99;5,821420701
14/05/2018;C2S90;24997;207600;0,877044748;0,71;0;16,97;2,95;4,15;7,380780622
15/05/2018;C2S90;24997;225952;0,95457618;0,74;0;17,29;3,54;4,64;7,224451827
16/05/2018;C2S90;24997;229632;0,970123023;0,74;0;14,61;4,71;6,18;5,542217435
17/05/2018;C2S90;24997;230104;0,972117074;0,75;0;14,89;5,16;6,67;6,05927194
18/05/2018;C2S90;24997;225800;0,953934027;0,73;0;17,24;4,06;5,11;11,52425716
19/05/2018;C2S90;24997;224568;0,948729215;0,67;0,08;17,27;4,21;5,42;12,3149871
20/05/2018;C2S90;24997;203784;0,860923347;0,69;0;16,67;4,73;5,62;6,108882943
21/05/2018;C2S90;24997;187920;0,793902934;0,62;0,2;14,37;4,63;5,7;8,618153227
22/05/2018;C2S90;24997;180928;0,764363931;0,65;0,01;17,55;2,78;3,85;7,535027207
23/05/2018;C2S90;24997;226520;0,956975801;0,72;0;18,55;3,02;3,96;5,174706355
24/05/2018;C2S90;24997;230040;0,971846695;0,74;0;17,73;3,55;4,38;9,865783032
25/05/2018;C2S90;24997;224216;0,947242125;0,55;0,04;13,64;5,52;6,56;6,219191203
26/05/2018;C2S90;24997;229136;0,968027579;0,49;0,09;13,22;6,34;7,74;7,784603671
27/05/2018;C2S90;24997;226936;0,95873327;0,72;0;17,61;2,46;3,31;4,770666701
28/05/2018;C2S90;24997;228960;0,967284034;0,75;0;21,75;1,81;2,59;5,073572574
29/05/2018;C2S90;24997;190632;0,805360281;0,71;0;24,45;2,58;3,62;5,490954558
30/05/2018;C2S90;24997;202904;0,857205624;0,74;0,01;20,61;4,75;5,74;8,879887064
31/05/2018;C2S90;24997;221232;0,934635663;0,76;0;15,04;5,91;7,22;7,352555235
1/06/2018;C2S90;24997;229160;0,968128971;0,75;0;19,27;2,57;3,72;13,41537721
2/06/2018;C2S90;24997;227472;0,960997702;0,77;0;23,95;2,81;4,03;7,705744989
3/06/2018;C2S90;24997;226944;0,958767068;0,75;0;26,29;3,18;4,49;8,404738562
4/06/2018;C2S90;24997;221120;0,934162498;0,77;0;25,74;3,37;4,44;8,113420734
5/06/2018;C2S90;24997;226528;0,957009598;0,74;0;22,34;4,07;5,48;8,866001803
6/06/2018;C2S90;24997;227536;0,961268082;0,76;0;20,61;4,06;5,51;11,25486435
7/06/2018;C2S90;24997;228720;0,96627011;0,76;0;18,96;5,21;6,75;7,459189924
8/06/2018;C2S90;24997;231072;0,97620657;0,77;0;22,87;3,77;5,38;8,824664781
9/06/2018;C2S90;24997;232064;0,980397458;0,76;0;20,12;7,28;9,14;13,27612488
10/06/2018;C2S90;24997;225136;0,951128836;0,74;0;19,35;5,17;6,5;7,760725511
11/06/2018;C2S90;24997;231184;0,976679735;0,75;0;24,55;2,48;3,75;7,770909981
12/06/2018;C2S90;24997;225440;0,95241314;0,74;0;27,55;2,66;3,8;8,610868901
13/06/2018;C2S90;24997;229680;0,970325808;0,76;0;27,47;3,46;4,66;9,115117245
14/06/2018;C2S90;24997;229184;0,968230364;0,75;0;26,4;4,08;5,55;10,8696283
15/06/2018;C2S90;24997;182160;0,769568744;0,74;0;24,76;4,12;5,4;8,511681303
16/06/2018;C2S90;24997;234048;0,988779235;0,76;0;19,86;4,97;5,92;14,27718389
17/06/2018;C2S90;24997;236704;1;0,65;0,03;16,12;5,99;7,16;9,674407979
18/06/2018;C2S90;24997;236688;0,999932405;0,76;0;19,16;3,34;4,36;8,095841901
19/06/2018;C2S90;24997;231824;0,979383534;0,75;0;24,2;2,93;4,29;7,93085246
20/06/2018;C2S90;24997;226720;0,957820738;0,77;0;27,71;3,18;4,69;9,156772402
21/06/2018;C2S90;24997;222464;0,939840476;0,77;0;27,18;4,51;6,3;9,38661803
22/06/2018;C2S90;24997;231664;0,978707584;0,78;0;28,06;2,95;4,64;5,870987134
23/06/2018;C2S90;24997;220768;0,932675409;0,76;0;26,75;4,25;5,8;10,13035162
24/06/2018;C2S90;24997;226272;0,955928079;0,76;0;26,89;3,31;4,64;9,688373928
25/06/2018;C2S90;24997;227584;0,961470867;0,76;0;26,64;3,89;5,23;9,452593632
26/06/2018;C2S90;24997;229776;0,970731378;0,76;0;26,43;3,66;5,08;11,40053195
27/06/2018;C2S90;24997;234416;0,990333919;0,78;0;25,67;4,83;6,57;8,628556654
28/06/2018;C2S90;24997;235024;0,992902528;0,77;0;22,57;5,66;7,44;8,43617855
29/06/2018;C2S90;24997;232640;0,982830877;0,75;0;22,6;4,32;5,37;9,96383526
30/06/2018;C2S90;24997;224368;0,947884277;0,75;0;26,25;2,96;4,31;9,252125706
1/07/2018;C2S90;24997;220672;0,932269839;0,73;0;27,77;3,06;4,29;12,55765727
2/07/2018;C2S90;24997;225808;0,953967825;0,74;0;26,75;4,22;5,43;10,05831253
3/07/2018;C2S90;24997;219392;0,926862241;0,75;0;24,72;4,6;5,84;12,06010439
4/07/2018;C2S90;24997;229232;0,968433149;0,75;0;24,57;3,64;4,74;6,67871417
5/07/2018;C2S90;24997;223776;0,945383263;0,72;0;27,02;3,26;4,4;10,97183047
6/07/2018;C2S90;24997;217472;0,918750845;0,73;0;30,53;3,95;5,54;6,836207348
7/07/2018;C2S90;24997;150544;0,636001082;0,56;0,03;31,63;3,08;4,14;9,610195637
8/07/2018;C2S90;24997;210448;0,889076653;0,7;0,12;30,96;4,48;5,96;11,42221695
9/07/2018;C2S90;24997;211008;0,891442477;0,66;0;30,09;3,61;4,79;4,573858743
10/07/2018;C2S90;24997;160384;0,677571989;0,67;0,01;28,13;2,2;3,08;32,8385575
11/07/2018;C2S90;24997;133632;0,564553197;0,6;0,44;28,5;2,66;3,56;14,34311442
12/07/2018;C2S90;24997;142400;0,601595241;0,55;0,36;28,46;3,5;4,34;13,78476992
13/07/2018;C2S90;24997;183424;0,774908747;0,66;0,06;29,17;2,88;3,95;7,49984452
14/07/2018;C2S90;24997;219552;0,927538191;0,7;0,05;29,65;3,84;5,04;13,95828631
15/07/2018;C2S90;24997;213024;0,899959443;0,71;0,05;29,55;3,32;4,45;14,24392099
16/07/2018;C2S90;24997;212400;0,897323239;0,7;0,01;29,62;4,37;5,74;7,746543939
17/07/2018;C2S90;24997;215216;0,909219954;0,71;0;30,21;3,85;4,97;10,4943786
18/07/2018;C2S90;24997;134832;0,56962282;0,46;0,05;28,74;2,59;3,75;11,19008218
